Porosity,Permeability_mD,Initial_Pressure_psi,Thickness_ft,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24
0.2249080237694725,554.5272456566735,3796.513908155644,93.08624091221559,1224.969624837838,862.4134377862741,643.5617731042221,429.09985056621315,383.0929672088322,280.23066289904784,265.0659144598163,175.7593127387711,167.68257738186395,127.05668816633167,105.78760460107819,104.35959452759916,102.75247028979881,22.442077106561506,119.04175506290305,-17.231014082329978,22.724438885575008,40.6725166538354,56.06374832306693,97.81795512170605,-40.15100013625496,9.84944008410056,-56.19077254908275,26.131867567306923
0.34014286128198323,647.5110478935293,2844.7727242103324,62.02883854555984,807.8541236878525,624.1245699671429,448.7547375451172,371.7030519079168,290.80642366998626,215.56902751726923,154.02921540630308,162.17555754300034,97.95091282235256,142.6115185068135,93.90673912311148,112.30468162485975,63.57226227458996,71.95578829869301,63.23029151499158,51.15563903184314,36.93693797664747,51.1716604213969,17.032398074831683,7.065516651971567,60.04173080762912,45.56124435556485,28.064294025767946,62.4906852587201
0.296398788362281,237.85092409437422,4244.78912670963,77.99282174688675,669.7831416931814,603.0180695424449,509.73861105085774,428.5527998315789,421.72088264029253,364.2976200997693,309.45050172587815,290.83626217304015,245.46839586942338,240.9867187621008,169.43298365640229,172.76254536369152,188.15737101564122,154.57114044505843,149.12820014075893,113.37436867152056,153.59444452059756,134.17899753581332,104.10341909672006,93.5111933349539,109.41192294666045,118.34114692001458,96.6037080200918,110.73012152506588
0.2697316968394073,518.6555747052491,3726.232478138483,54.88386383780703,722.1539544776739,525.0664952069696,385.555763987342,329.2249896430705,258.5176030584749,203.6293660938401,187.8179059542027,168.87603611682954,88.44922251375166,90.66958922614887,106.5975471326188,67.70711162371512,51.1238737666292,81.66616737606697,25.96168526936033,41.191527420654765,49.659015716167445,26.290819902260374,51.417091341424,19.54410241858904,58.69894865014247,23.687265380291624,38.418266995814214,38.07081407083509
0.1812037280884873,478.8094873578115,2814.4077671139084,70.40276620339506,575.4861103334445,353.94724824406717,284.7494522969987,206.4017840487992,166.88957709099122,118.1260214001008,89.81045735385501,117.96522662056198,38.16314796436117,69.37303561025095,36.14767268470406,33.9606162396461,28.866488816877023,15.16743645310485,37.54264334439644,49.98589126208563,29.89544034972414,20.707210773464844,-1.884447056833487,24.98885697612534,54.66553887349638,5.27636597614514,4.269149088030218,-0.20963372534847124
0.1811989040672405,674.6227825912033,4424.6761149624135,47.2460749936895,721.129487515654,361.02885407353864,297.2616106177964,174.5347192594292,98.83935780916674,129.99458464195737,53.85152385436598,57.45474026203034,95.62479801110966,4.921748370698118,-5.934969831576751,39.11152262824793,59.339602246905294,-21.199174188679077,31.673165198366213,34.05612149142537,-42.502185254614204,36.34045200654302,37.049760834661484,2.2531867240839603,45.271553279481,41.05078781365212,11.075526296778385,-5.292357873520038
0.1616167224336399,729.5652953609454,3536.730926670641,44.09272158283563,504.2220063955445,291.4136321234073,194.5582787387582,114.39427911479747,36.28386931071296,92.6187924865823,52.995065969748616,29.505291458800023,50.05387534795576,59.60736013476757,-43.12055719929519,27.198705671733563,-17.761302030761115,23.963319115978692,13.817818137867274,23.977178892130254,-3.0059427264967216,-35.23972360163733,-3.682356303463518,15.125668784580704,28.3747985020402,-21.9098428745708,27.67644678628224,-10.826426014596692
0.32323522915498704,59.117578608040105,2645.79690374331,66.25838289356109,100.69213931513046,95.3700092216278,93.46105766418303,91.74874765316025,84.32385263879429,82.5662158727303,81.6001993360656,83.5612345757271,74.27879757089204,77.89249416139262,75.51939436200782,68.9631896547061,66.44081330725886,63.60695216444648,62.966625570149006,58.33832021333742,59.31750154818228,60.87107604188115,54.86255088308715,54.05533285711841,49.51457355449678,52.360372174973776,50.73300546535371,48.96924677966815
0.27022300234864177,555.5149392940945,3753.6658088301347,59.85037393471843,847.5027970992837,605.7049968717847,470.44773712770706,351.94265886752453,286.2590500099672,229.6771398222815,211.9072055628054,169.83661916714686,133.64566608034858,147.6270956845637,104.85492380998062,114.4253789379307,86.69576001869527,16.99411623153157,88.33364688425709,53.03775140923271,43.16104535290002,47.00756286360498,27.50691129916471,38.42122538006206,15.040598720440865,59.03618992673029,22.11400526019697,13.37769021434931
0.2916145155592091,88.87684933979676,3006.3978140256204,66.36290953199848,163.67721669509066,158.37542529931434,149.2959500077809,141.8921193239842,129.36115070931965,120.36557224990092,121.80190754184333,118.84201363687856,104.34454292796715,108.4068865192375,98.90836738329057,93.32477063737193,87.6791079254793,80.1854424213436,84.85116461199932,75.07737973040575,71.75186242604944,74.91840670568654,61.785489090687555,60.289172908014265,63.01182623274908,61.6434830163025,59.98329694460803,54.97924298932343
